typhoon,datetime,intensity,lat,lon
FUNG-WONG,2014-09-22 18:00:00,23,29.8,121.9
FUNG-WONG,2014-09-22 19:00:00,23,29.92,121.83
FUNG-WONG,2014-09-22 20:00:00,23,30.03,121.77
FUNG-WONG,2014-09-22 21:00:00,23,30.15,121.7
FUNG-WONG,2014-09-22 22:00:00,23,30.27,121.63
FUNG-WONG,2014-09-22 23:00:00,23,30.38,121.57
FUNG-WONG,2014-09-23 00:00:00,18,30.5,121.5
FUNG-WONG,2014-09-23 01:00:00,18,30.68,121.57
FUNG-WONG,2014-09-23 02:00:00,18,30.87,121.63
FUNG-WONG,2014-09-23 03:00:00,18,31.05,121.7
FUNG-WONG,2014-09-23 04:00:00,18,31.23,121.77
FUNG-WONG,2014-09-23 05:00:00,18,31.42,121.83
FUNG-WONG,2014-09-23 06:00:00,18,31.6,121.9
FUNG-WONG,2014-09-23 07:00:00,18,31.67,122
FUNG-WONG,2014-09-23 08:00:00,18,31.73,122.1
FUNG-WONG,2014-09-23 09:00:00,18,31.8,122.2
FUNG-WONG,2014-09-23 10:00:00,18,31.87,122.3
FUNG-WONG,2014-09-23 11:00:00,18,31.93,122.4
FUNG-WONG,2014-09-23 12:00:00,18,32,122.5
FUNG-WONG,2014-09-23 13:00:00,18,32.12,122.75
FUNG-WONG,2014-09-23 14:00:00,18,32.23,123
FUNG-WONG,2014-09-23 15:00:00,18,32.35,123.25
FUNG-WONG,2014-09-23 16:00:00,18,32.47,123.5
FUNG-WONG,2014-09-23 17:00:00,18,32.58,123.75
FUNG-WONG,2014-09-23 18:00:00,18,32.7,124
FUNG-WONG,2014-09-23 19:00:00,18,32.77,124.03
FUNG-WONG,2014-09-23 20:00:00,18,32.83,124.07
FUNG-WONG,2014-09-23 21:00:00,18,32.9,124.1
FUNG-WONG,2014-09-23 22:00:00,18,32.97,124.13
FUNG-WONG,2014-09-23 23:00:00,18,33.03,124.17
FUNG-WONG,2014-09-24 00:00:00,15,33.1,124.2
CHAN-HOM,2015-06-30 00:00:00,15,9.5,160.5
CHAN-HOM,2015-06-30 01:00:00,15,9.5,160.42
CHAN-HOM,2015-06-30 02:00:00,15,9.5,160.33
CHAN-HOM,2015-06-30 03:00:00,15,9.5,160.25
CHAN-HOM,2015-06-30 04:00:00,15,9.5,160.17
CHAN-HOM,2015-06-30 05:00:00,15,9.5,160.08
CHAN-HOM,2015-06-30 06:00:00,15,9.5,160
CHAN-HOM,2015-06-30 07:00:00,15,9.6,159.92
CHAN-HOM,2015-06-30 08:00:00,15,9.7,159.83
CHAN-HOM,2015-06-30 09:00:00,15,9.8,159.75
CHAN-HOM,2015-06-30 10:00:00,15,9.9,159.67
CHAN-HOM,2015-06-30 11:00:00,15,10,159.58
CHAN-HOM,2015-06-30 12:00:00,18,10.1,159.5
CHAN-HOM,2015-06-30 13:00:00,18,10.1,159.37
CHAN-HOM,2015-06-30 14:00:00,18,10.1,159.23
CHAN-HOM,2015-06-30 15:00:00,18,10.1,159.1
CHAN-HOM,2015-06-30 16:00:00,18,10.1,158.97
CHAN-HOM,2015-06-30 17:00:00,18,10.1,158.83
CHAN-HOM,2015-06-30 18:00:00,20,10.1,158.7
CHAN-HOM,2015-06-30 19:00:00,20,10.15,158.53
CHAN-HOM,2015-06-30 20:00:00,20,10.2,158.37
CHAN-HOM,2015-06-30 21:00:00,20,10.25,158.2
CHAN-HOM,2015-06-30 22:00:00,20,10.3,158.03
CHAN-HOM,2015-06-30 23:00:00,20,10.35,157.87
CHAN-HOM,2015-07-01 00:00:00,20,10.4,157.7
CHAN-HOM,2015-07-01 01:00:00,20,10.5,157.53
CHAN-HOM,2015-07-01 02:00:00,20,10.6,157.37
CHAN-HOM,2015-07-01 03:00:00,20,10.7,157.2
CHAN-HOM,2015-07-01 04:00:00,20,10.8,157.03
CHAN-HOM,2015-07-01 05:00:00,20,10.9,156.87
CHAN-HOM,2015-07-01 06:00:00,20,11,156.7
CHAN-HOM,2015-07-01 07:00:00,20,11.03,156.5
CHAN-HOM,2015-07-01 08:00:00,20,11.07,156.3
CHAN-HOM,2015-07-01 09:00:00,20,11.1,156.1
CHAN-HOM,2015-07-01 10:00:00,20,11.13,155.9
CHAN-HOM,2015-07-01 11:00:00,20,11.17,155.7
CHAN-HOM,2015-07-01 12:00:00,23,11.2,155.5
CHAN-HOM,2015-07-01 13:00:00,23,11.2,155.25
CHAN-HOM,2015-07-01 14:00:00,23,11.2,155
CHAN-HOM,2015-07-01 15:00:00,23,11.2,154.75
CHAN-HOM,2015-07-01 16:00:00,23,11.2,154.5
CHAN-HOM,2015-07-01 17:00:00,23,11.2,154.25
CHAN-HOM,2015-07-01 18:00:00,25,11.2,154
CHAN-HOM,2015-07-01 19:00:00,25,11.2,153.75
CHAN-HOM,2015-07-01 20:00:00,25,11.2,153.5
CHAN-HOM,2015-07-01 21:00:00,25,11.2,153.25
CHAN-HOM,2015-07-01 22:00:00,25,11.2,153
CHAN-HOM,2015-07-01 23:00:00,25,11.2,152.75
CHAN-HOM,2015-07-02 00:00:00,25,11.2,152.5
CHAN-HOM,2015-07-02 01:00:00,25,11.17,152.17
CHAN-HOM,2015-07-02 02:00:00,25,11.13,151.83
CHAN-HOM,2015-07-02 03:00:00,25,11.1,151.5
CHAN-HOM,2015-07-02 04:00:00,25,11.07,151.17
CHAN-HOM,2015-07-02 05:00:00,25,11.03,150.83
CHAN-HOM,2015-07-02 06:00:00,25,11,150.5
CHAN-HOM,2015-07-02 07:00:00,25,10.87,150.25
CHAN-HOM,2015-07-02 08:00:00,25,10.73,150
CHAN-HOM,2015-07-02 09:00:00,25,10.6,149.75
CHAN-HOM,2015-07-02 10:00:00,25,10.47,149.5
CHAN-HOM,2015-07-02 11:00:00,25,10.33,149.25
CHAN-HOM,2015-07-02 12:00:00,28,10.2,149
CHAN-HOM,2015-07-02 13:00:00,28,10.2,148.87
CHAN-HOM,2015-07-02 14:00:00,28,10.2,148.73
CHAN-HOM,2015-07-02 15:00:00,28,10.2,148.6
CHAN-HOM,2015-07-02 16:00:00,28,10.2,148.47
CHAN-HOM,2015-07-02 17:00:00,28,10.2,148.33
CHAN-HOM,2015-07-02 18:00:00,33,10.2,148.2
CHAN-HOM,2015-07-02 19:00:00,33,10.2,148.03
CHAN-HOM,2015-07-02 20:00:00,33,10.2,147.87
CHAN-HOM,2015-07-02 21:00:00,33,10.2,147.7
CHAN-HOM,2015-07-02 22:00:00,33,10.2,147.53
CHAN-HOM,2015-07-02 23:00:00,33,10.2,147.37
CHAN-HOM,2015-07-03 00:00:00,33,10.2,147.2
CHAN-HOM,2015-07-03 01:00:00,33,10.3,147.42
CHAN-HOM,2015-07-03 02:00:00,33,10.4,147.63
CHAN-HOM,2015-07-03 03:00:00,33,10.5,147.85
CHAN-HOM,2015-07-03 04:00:00,33,10.6,148.07
CHAN-HOM,2015-07-03 05:00:00,33,10.7,148.28
CHAN-HOM,2015-07-03 06:00:00,30,10.8,148.5
CHAN-HOM,2015-07-03 07:00:00,30,10.83,148.5
CHAN-HOM,2015-07-03 08:00:00,30,10.87,148.5
CHAN-HOM,2015-07-03 09:00:00,30,10.9,148.5
CHAN-HOM,2015-07-03 10:00:00,30,10.93,148.5
CHAN-HOM,2015-07-03 11:00:00,30,10.97,148.5
CHAN-HOM,2015-07-03 12:00:00,25,11,148.5
CHAN-HOM,2015-07-03 13:00:00,25,11.08,148.48
CHAN-HOM,2015-07-03 14:00:00,25,11.17,148.47
CHAN-HOM,2015-07-03 15:00:00,25,11.25,148.45
CHAN-HOM,2015-07-03 16:00:00,25,11.33,148.43
CHAN-HOM,2015-07-03 17:00:00,25,11.42,148.42
CHAN-HOM,2015-07-03 18:00:00,25,11.5,148.4
CHAN-HOM,2015-07-03 19:00:00,25,11.58,148.38
CHAN-HOM,2015-07-03 20:00:00,25,11.67,148.37
CHAN-HOM,2015-07-03 21:00:00,25,11.75,148.35
CHAN-HOM,2015-07-03 22:00:00,25,11.83,148.33
CHAN-HOM,2015-07-03 23:00:00,25,11.92,148.32
CHAN-HOM,2015-07-04 00:00:00,23,12,148.3
CHAN-HOM,2015-07-04 01:00:00,23,12.13,148.12
CHAN-HOM,2015-07-04 02:00:00,23,12.27,147.93
CHAN-HOM,2015-07-04 03:00:00,23,12.4,147.75
CHAN-HOM,2015-07-04 04:00:00,23,12.53,147.57
CHAN-HOM,2015-07-04 05:00:00,23,12.67,147.38
CHAN-HOM,2015-07-04 06:00:00,20,12.8,147.2
CHAN-HOM,2015-07-04 07:00:00,20,12.92,147.03
CHAN-HOM,2015-07-04 08:00:00,20,13.03,146.87
CHAN-HOM,2015-07-04 09:00:00,20,13.15,146.7
CHAN-HOM,2015-07-04 10:00:00,20,13.27,146.53
CHAN-HOM,2015-07-04 11:00:00,20,13.38,146.37
CHAN-HOM,2015-07-04 12:00:00,23,13.5,146.2
CHAN-HOM,2015-07-04 13:00:00,23,13.55,146.1
CHAN-HOM,2015-07-04 14:00:00,23,13.6,146
CHAN-HOM,2015-07-04 15:00:00,23,13.65,145.9
CHAN-HOM,2015-07-04 16:00:00,23,13.7,145.8
CHAN-HOM,2015-07-04 17:00:00,23,13.75,145.7
CHAN-HOM,2015-07-04 18:00:00,23,13.8,145.6
CHAN-HOM,2015-07-04 19:00:00,23,13.85,145.5
CHAN-HOM,2015-07-04 20:00:00,23,13.9,145.4
CHAN-HOM,2015-07-04 21:00:00,23,13.95,145.3
CHAN-HOM,2015-07-04 22:00:00,23,14,145.2
CHAN-HOM,2015-07-04 23:00:00,23,14.05,145.1
CHAN-HOM,2015-07-05 00:00:00,23,14.1,145
CHAN-HOM,2015-07-05 01:00:00,23,14.15,144.93
CHAN-HOM,2015-07-05 02:00:00,23,14.2,144.87
CHAN-HOM,2015-07-05 03:00:00,23,14.25,144.8
CHAN-HOM,2015-07-05 04:00:00,23,14.3,144.73
CHAN-HOM,2015-07-05 05:00:00,23,14.35,144.67
CHAN-HOM,2015-07-05 06:00:00,23,14.4,144.6
CHAN-HOM,2015-07-05 07:00:00,23,14.5,144.57
CHAN-HOM,2015-07-05 08:00:00,23,14.6,144.53
CHAN-HOM,2015-07-05 09:00:00,23,14.7,144.5
CHAN-HOM,2015-07-05 10:00:00,23,14.8,144.47
CHAN-HOM,2015-07-05 11:00:00,23,14.9,144.43
CHAN-HOM,2015-07-05 12:00:00,23,15,144.4
CHAN-HOM,2015-07-05 13:00:00,23,15.13,144.2
CHAN-HOM,2015-07-05 14:00:00,23,15.27,144
CHAN-HOM,2015-07-05 15:00:00,23,15.4,143.8
CHAN-HOM,2015-07-05 16:00:00,23,15.53,143.6
CHAN-HOM,2015-07-05 17:00:00,23,15.67,143.4
CHAN-HOM,2015-07-05 18:00:00,25,15.8,143.2
CHAN-HOM,2015-07-05 19:00:00,25,15.85,143.08
CHAN-HOM,2015-07-05 20:00:00,25,15.9,142.97
CHAN-HOM,2015-07-05 21:00:00,25,15.95,142.85
CHAN-HOM,2015-07-05 22:00:00,25,16,142.73
CHAN-HOM,2015-07-05 23:00:00,25,16.05,142.62
CHAN-HOM,2015-07-06 00:00:00,25,16.1,142.5
CHAN-HOM,2015-07-06 01:00:00,25,16.25,142.22
CHAN-HOM,2015-07-06 02:00:00,25,16.4,141.93
CHAN-HOM,2015-07-06 03:00:00,25,16.55,141.65
CHAN-HOM,2015-07-06 04:00:00,25,16.7,141.37
CHAN-HOM,2015-07-06 05:00:00,25,16.85,141.08
CHAN-HOM,2015-07-06 06:00:00,28,17,140.8
CHAN-HOM,2015-07-06 07:00:00,28,17.07,140.67
CHAN-HOM,2015-07-06 08:00:00,28,17.13,140.53
CHAN-HOM,2015-07-06 09:00:00,28,17.2,140.4
CHAN-HOM,2015-07-06 10:00:00,28,17.27,140.27
CHAN-HOM,2015-07-06 11:00:00,28,17.33,140.13
CHAN-HOM,2015-07-06 12:00:00,30,17.4,140
CHAN-HOM,2015-07-06 13:00:00,30,17.45,139.87
CHAN-HOM,2015-07-06 14:00:00,30,17.5,139.73
CHAN-HOM,2015-07-06 15:00:00,30,17.55,139.6
CHAN-HOM,2015-07-06 16:00:00,30,17.6,139.47
CHAN-HOM,2015-07-06 17:00:00,30,17.65,139.33
CHAN-HOM,2015-07-06 18:00:00,33,17.7,139.2
CHAN-HOM,2015-07-06 19:00:00,33,17.77,138.9
CHAN-HOM,2015-07-06 20:00:00,33,17.83,138.6
CHAN-HOM,2015-07-06 21:00:00,33,17.9,138.3
CHAN-HOM,2015-07-06 22:00:00,33,17.97,138
CHAN-HOM,2015-07-06 23:00:00,33,18.03,137.7
CHAN-HOM,2015-07-07 00:00:00,33,18.1,137.4
CHAN-HOM,2015-07-07 01:00:00,33,18.15,137.2
CHAN-HOM,2015-07-07 02:00:00,33,18.2,137
CHAN-HOM,2015-07-07 03:00:00,33,18.25,136.8
CHAN-HOM,2015-07-07 04:00:00,33,18.3,136.6
CHAN-HOM,2015-07-07 05:00:00,33,18.35,136.4
CHAN-HOM,2015-07-07 06:00:00,33,18.4,136.2
CHAN-HOM,2015-07-07 07:00:00,33,18.43,136.05
CHAN-HOM,2015-07-07 08:00:00,33,18.47,135.9
CHAN-HOM,2015-07-07 09:00:00,33,18.5,135.75
CHAN-HOM,2015-07-07 10:00:00,33,18.53,135.6
CHAN-HOM,2015-07-07 11:00:00,33,18.57,135.45
CHAN-HOM,2015-07-07 12:00:00,35,18.6,135.3
CHAN-HOM,2015-07-07 13:00:00,35,18.67,135.13
CHAN-HOM,2015-07-07 14:00:00,35,18.73,134.97
CHAN-HOM,2015-07-07 15:00:00,35,18.8,134.8
CHAN-HOM,2015-07-07 16:00:00,35,18.87,134.63
CHAN-HOM,2015-07-07 17:00:00,35,18.93,134.47
CHAN-HOM,2015-07-07 18:00:00,35,19,134.3
CHAN-HOM,2015-07-07 19:00:00,35,19.05,134.15
CHAN-HOM,2015-07-07 20:00:00,35,19.1,134
CHAN-HOM,2015-07-07 21:00:00,35,19.15,133.85
CHAN-HOM,2015-07-07 22:00:00,35,19.2,133.7
CHAN-HOM,2015-07-07 23:00:00,35,19.25,133.55
CHAN-HOM,2015-07-08 00:00:00,35,19.3,133.4
CHAN-HOM,2015-07-08 01:00:00,35,19.47,133.25
CHAN-HOM,2015-07-08 02:00:00,35,19.63,133.1
CHAN-HOM,2015-07-08 03:00:00,35,19.8,132.95
CHAN-HOM,2015-07-08 04:00:00,35,19.97,132.8
CHAN-HOM,2015-07-08 05:00:00,35,20.13,132.65
CHAN-HOM,2015-07-08 06:00:00,38,20.3,132.5
CHAN-HOM,2015-07-08 07:00:00,38,20.42,132.37
CHAN-HOM,2015-07-08 08:00:00,38,20.53,132.23
CHAN-HOM,2015-07-08 09:00:00,38,20.65,132.1
CHAN-HOM,2015-07-08 10:00:00,38,20.77,131.97
CHAN-HOM,2015-07-08 11:00:00,38,20.88,131.83
CHAN-HOM,2015-07-08 12:00:00,38,21,131.7
CHAN-HOM,2015-07-08 13:00:00,38,21.13,131.5
CHAN-HOM,2015-07-08 14:00:00,38,21.27,131.3
CHAN-HOM,2015-07-08 15:00:00,38,21.4,131.1
CHAN-HOM,2015-07-08 16:00:00,38,21.53,130.9
CHAN-HOM,2015-07-08 17:00:00,38,21.67,130.7
CHAN-HOM,2015-07-08 18:00:00,38,21.8,130.5
CHAN-HOM,2015-07-08 19:00:00,38,21.87,130.4
CHAN-HOM,2015-07-08 20:00:00,38,21.93,130.3
CHAN-HOM,2015-07-08 21:00:00,38,22,130.2
CHAN-HOM,2015-07-08 22:00:00,38,22.13,130.03
CHAN-HOM,2015-07-08 23:00:00,38,22.27,129.87
CHAN-HOM,2015-07-09 00:00:00,38,22.4,129.7
CHAN-HOM,2015-07-09 01:00:00,38,22.57,129.53
CHAN-HOM,2015-07-09 02:00:00,38,22.73,129.37
CHAN-HOM,2015-07-09 03:00:00,38,22.9,129.2
CHAN-HOM,2015-07-09 04:00:00,38,23.03,129
CHAN-HOM,2015-07-09 05:00:00,38,23.17,128.8
CHAN-HOM,2015-07-09 06:00:00,40,23.3,128.6
CHAN-HOM,2015-07-09 07:00:00,40,23.47,128.43
CHAN-HOM,2015-07-09 08:00:00,40,23.63,128.27
CHAN-HOM,2015-07-09 09:00:00,40,23.8,128.1
CHAN-HOM,2015-07-09 10:00:00,40,23.9,127.97
CHAN-HOM,2015-07-09 11:00:00,40,24,127.83
CHAN-HOM,2015-07-09 12:00:00,43,24.1,127.7
CHAN-HOM,2015-07-09 13:00:00,43,24.23,127.5
CHAN-HOM,2015-07-09 14:00:00,43,24.37,127.3
CHAN-HOM,2015-07-09 15:00:00,43,24.5,127.1
CHAN-HOM,2015-07-09 16:00:00,43,24.67,126.97
CHAN-HOM,2015-07-09 17:00:00,43,24.83,126.83
CHAN-HOM,2015-07-09 18:00:00,48,25,126.7
CHAN-HOM,2015-07-09 19:00:00,48,25.17,126.47
CHAN-HOM,2015-07-09 20:00:00,48,25.33,126.23
CHAN-HOM,2015-07-09 21:00:00,48,25.5,126
CHAN-HOM,2015-07-09 22:00:00,48,25.53,125.8
CHAN-HOM,2015-07-09 23:00:00,48,25.57,125.6
CHAN-HOM,2015-07-10 00:00:00,48,25.6,125.4
CHAN-HOM,2015-07-10 01:00:00,48,25.77,125.3
CHAN-HOM,2015-07-10 02:00:00,48,25.93,125.2
CHAN-HOM,2015-07-10 03:00:00,48,26.1,125.1
CHAN-HOM,2015-07-10 04:00:00,48,26.23,125
CHAN-HOM,2015-07-10 05:00:00,48,26.37,124.9
CHAN-HOM,2015-07-10 06:00:00,48,26.5,124.8
CHAN-HOM,2015-07-10 07:00:00,48,26.6,124.6
CHAN-HOM,2015-07-10 08:00:00,48,26.7,124.4
CHAN-HOM,2015-07-10 09:00:00,48,26.8,124.2
CHAN-HOM,2015-07-10 10:00:00,48,26.9,124.13
CHAN-HOM,2015-07-10 11:00:00,48,27,124.07
CHAN-HOM,2015-07-10 12:00:00,48,27.1,124
CHAN-HOM,2015-07-10 13:00:00,48,27.27,123.8
CHAN-HOM,2015-07-10 14:00:00,48,27.43,123.6
CHAN-HOM,2015-07-10 15:00:00,45,27.6,123.4
CHAN-HOM,2015-07-10 16:00:00,45,27.67,123.33
CHAN-HOM,2015-07-10 17:00:00,45,27.73,123.27
CHAN-HOM,2015-07-10 18:00:00,43,27.8,123.2
CHAN-HOM,2015-07-10 19:00:00,43,27.93,123.13
CHAN-HOM,2015-07-10 20:00:00,43,28.07,123.07
CHAN-HOM,2015-07-10 21:00:00,43,28.2,123
CHAN-HOM,2015-07-10 22:00:00,43,28.33,122.93
CHAN-HOM,2015-07-10 23:00:00,43,28.47,122.87
CHAN-HOM,2015-07-11 00:00:00,43,28.6,122.8
CHAN-HOM,2015-07-11 01:00:00,43,28.77,122.77
CHAN-HOM,2015-07-11 02:00:00,43,28.93,122.73
CHAN-HOM,2015-07-11 03:00:00,40,29.1,122.7
CHAN-HOM,2015-07-11 04:00:00,40,29.2,122.6
CHAN-HOM,2015-07-11 05:00:00,40,29.3,122.5
CHAN-HOM,2015-07-11 06:00:00,40,29.4,122.4
CHAN-HOM,2015-07-11 07:00:00,40,29.55,122.47
CHAN-HOM,2015-07-11 08:00:00,40,29.7,122.53
CHAN-HOM,2015-07-11 09:00:00,40,29.85,122.6
CHAN-HOM,2015-07-11 10:00:00,40,30,122.67
CHAN-HOM,2015-07-11 11:00:00,40,30.15,122.73
CHAN-HOM,2015-07-11 12:00:00,38,30.3,122.8
CHAN-HOM,2015-07-11 13:00:00,38,30.48,122.85
CHAN-HOM,2015-07-11 14:00:00,38,30.67,122.9
CHAN-HOM,2015-07-11 15:00:00,38,30.85,122.95
CHAN-HOM,2015-07-11 16:00:00,38,31.03,123
CHAN-HOM,2015-07-11 17:00:00,38,31.22,123.05
CHAN-HOM,2015-07-11 18:00:00,35,31.4,123.1
CHAN-HOM,2015-07-11 19:00:00,35,31.7,123.17
CHAN-HOM,2015-07-11 20:00:00,35,32,123.23
CHAN-HOM,2015-07-11 21:00:00,35,32.3,123.3
CHAN-HOM,2015-07-11 22:00:00,35,32.6,123.37
CHAN-HOM,2015-07-11 23:00:00,35,32.9,123.43
CHAN-HOM,2015-07-12 00:00:00,30,33.2,123.5
CHAN-HOM,2015-07-12 01:00:00,30,33.52,123.6
CHAN-HOM,2015-07-12 02:00:00,30,33.83,123.7
CHAN-HOM,2015-07-12 03:00:00,30,34.15,123.8
CHAN-HOM,2015-07-12 04:00:00,30,34.47,123.9
CHAN-HOM,2015-07-12 05:00:00,30,34.78,124
CHAN-HOM,2015-07-12 06:00:00,28,35.1,124.1
CHAN-HOM,2015-07-12 07:00:00,28,35.38,124.22
CHAN-HOM,2015-07-12 08:00:00,28,35.67,124.33
CHAN-HOM,2015-07-12 09:00:00,28,35.95,124.45
CHAN-HOM,2015-07-12 10:00:00,28,36.23,124.57
CHAN-HOM,2015-07-12 11:00:00,28,36.52,124.68
CHAN-HOM,2015-07-12 12:00:00,25,36.8,124.8
CHAN-HOM,2015-07-12 13:00:00,25,37.05,124.92
CHAN-HOM,2015-07-12 14:00:00,25,37.3,125.03
CHAN-HOM,2015-07-12 15:00:00,25,37.55,125.15
CHAN-HOM,2015-07-12 16:00:00,25,37.8,125.27
CHAN-HOM,2015-07-12 17:00:00,25,38.05,125.38
CHAN-HOM,2015-07-12 18:00:00,20,38.3,125.5
CHAN-HOM,2015-07-12 19:00:00,20,38.5,125.55
CHAN-HOM,2015-07-12 20:00:00,20,38.7,125.6
CHAN-HOM,2015-07-12 21:00:00,20,38.9,125.65
CHAN-HOM,2015-07-12 22:00:00,20,39.1,125.7
CHAN-HOM,2015-07-12 23:00:00,20,39.3,125.75
CHAN-HOM,2015-07-13 00:00:00,15,39.5,125.8
SOUDELOR,2015-07-30 00:00:00,15,13.5,161
SOUDELOR,2015-07-30 01:00:00,15,13.5,160.83
SOUDELOR,2015-07-30 02:00:00,15,13.5,160.67
SOUDELOR,2015-07-30 03:00:00,15,13.5,160.5
SOUDELOR,2015-07-30 04:00:00,15,13.5,160.33
SOUDELOR,2015-07-30 05:00:00,15,13.5,160.17
SOUDELOR,2015-07-30 06:00:00,15,13.5,160
SOUDELOR,2015-07-30 07:00:00,15,13.52,159.88
SOUDELOR,2015-07-30 08:00:00,15,13.53,159.77
SOUDELOR,2015-07-30 09:00:00,15,13.55,159.65
SOUDELOR,2015-07-30 10:00:00,15,13.57,159.53
SOUDELOR,2015-07-30 11:00:00,15,13.58,159.42
SOUDELOR,2015-07-30 12:00:00,18,13.6,159.3
SOUDELOR,2015-07-30 13:00:00,18,13.62,159.22
SOUDELOR,2015-07-30 14:00:00,18,13.63,159.13
SOUDELOR,2015-07-30 15:00:00,18,13.65,159.05
SOUDELOR,2015-07-30 16:00:00,18,13.67,158.97
SOUDELOR,2015-07-30 17:00:00,18,13.68,158.88
SOUDELOR,2015-07-30 18:00:00,18,13.7,158.8
SOUDELOR,2015-07-30 19:00:00,18,13.67,158.73
SOUDELOR,2015-07-30 20:00:00,18,13.63,158.67
SOUDELOR,2015-07-30 21:00:00,18,13.6,158.6
SOUDELOR,2015-07-30 22:00:00,18,13.57,158.53
SOUDELOR,2015-07-30 23:00:00,18,13.53,158.47
SOUDELOR,2015-07-31 00:00:00,20,13.5,158.4
SOUDELOR,2015-07-31 01:00:00,20,13.45,158.13
SOUDELOR,2015-07-31 02:00:00,20,13.4,157.87
SOUDELOR,2015-07-31 03:00:00,20,13.35,157.6
SOUDELOR,2015-07-31 04:00:00,20,13.3,157.33
SOUDELOR,2015-07-31 05:00:00,20,13.25,157.07
SOUDELOR,2015-07-31 06:00:00,20,13.2,156.8
SOUDELOR,2015-07-31 07:00:00,20,13.22,156.67
SOUDELOR,2015-07-31 08:00:00,20,13.23,156.53
SOUDELOR,2015-07-31 09:00:00,20,13.25,156.4
SOUDELOR,2015-07-31 10:00:00,20,13.27,156.27
SOUDELOR,2015-07-31 11:00:00,20,13.28,156.13
SOUDELOR,2015-07-31 12:00:00,20,13.3,156
SOUDELOR,2015-07-31 13:00:00,20,13.33,155.85
SOUDELOR,2015-07-31 14:00:00,20,13.37,155.7
SOUDELOR,2015-07-31 15:00:00,20,13.4,155.55
SOUDELOR,2015-07-31 16:00:00,20,13.43,155.4
SOUDELOR,2015-07-31 17:00:00,20,13.47,155.25
SOUDELOR,2015-07-31 18:00:00,20,13.5,155.1
SOUDELOR,2015-07-31 19:00:00,20,13.52,154.82
SOUDELOR,2015-07-31 20:00:00,20,13.53,154.53
SOUDELOR,2015-07-31 21:00:00,20,13.55,154.25
SOUDELOR,2015-07-31 22:00:00,20,13.57,153.97
SOUDELOR,2015-07-31 23:00:00,20,13.58,153.68
SOUDELOR,2015-08-01 00:00:00,20,13.6,153.4
SOUDELOR,2015-08-01 01:00:00,20,13.67,153.2
SOUDELOR,2015-08-01 02:00:00,20,13.73,153
SOUDELOR,2015-08-01 03:00:00,20,13.8,152.8
SOUDELOR,2015-08-01 04:00:00,20,13.87,152.6
SOUDELOR,2015-08-01 05:00:00,20,13.93,152.4
SOUDELOR,2015-08-01 06:00:00,20,14,152.2
SOUDELOR,2015-08-01 07:00:00,20,14.03,151.97
SOUDELOR,2015-08-01 08:00:00,20,14.07,151.73
SOUDELOR,2015-08-01 09:00:00,20,14.1,151.5
SOUDELOR,2015-08-01 10:00:00,20,14.13,151.27
SOUDELOR,2015-08-01 11:00:00,20,14.17,151.03
SOUDELOR,2015-08-01 12:00:00,20,14.2,150.8
SOUDELOR,2015-08-01 13:00:00,20,14.23,150.6
SOUDELOR,2015-08-01 14:00:00,20,14.27,150.4
SOUDELOR,2015-08-01 15:00:00,20,14.3,150.2
SOUDELOR,2015-08-01 16:00:00,20,14.33,150
SOUDELOR,2015-08-01 17:00:00,20,14.37,149.8
SOUDELOR,2015-08-01 18:00:00,25,14.4,149.6
SOUDELOR,2015-08-01 19:00:00,25,14.45,149.35
SOUDELOR,2015-08-01 20:00:00,25,14.5,149.1
SOUDELOR,2015-08-01 21:00:00,25,14.55,148.85
SOUDELOR,2015-08-01 22:00:00,25,14.6,148.6
SOUDELOR,2015-08-01 23:00:00,25,14.65,148.35
SOUDELOR,2015-08-02 00:00:00,28,14.7,148.1
SOUDELOR,2015-08-02 01:00:00,28,14.73,147.9
SOUDELOR,2015-08-02 02:00:00,28,14.77,147.7
SOUDELOR,2015-08-02 03:00:00,28,14.8,147.5
SOUDELOR,2015-08-02 04:00:00,28,14.83,147.3
SOUDELOR,2015-08-02 05:00:00,28,14.87,147.1
SOUDELOR,2015-08-02 06:00:00,30,14.9,146.9
SOUDELOR,2015-08-02 07:00:00,30,14.93,146.73
SOUDELOR,2015-08-02 08:00:00,30,14.97,146.57
SOUDELOR,2015-08-02 09:00:00,30,15,146.4
SOUDELOR,2015-08-02 10:00:00,30,15.03,146.23
SOUDELOR,2015-08-02 11:00:00,30,15.07,146.07
SOUDELOR,2015-08-02 12:00:00,35,15.1,145.9
SOUDELOR,2015-08-02 13:00:00,35,15.18,145.75
SOUDELOR,2015-08-02 14:00:00,35,15.27,145.6
SOUDELOR,2015-08-02 15:00:00,35,15.35,145.45
SOUDELOR,2015-08-02 16:00:00,35,15.43,145.3
SOUDELOR,2015-08-02 17:00:00,35,15.52,145.15
SOUDELOR,2015-08-02 18:00:00,40,15.6,145
SOUDELOR,2015-08-02 19:00:00,40,15.7,144.83
SOUDELOR,2015-08-02 20:00:00,40,15.8,144.67
SOUDELOR,2015-08-02 21:00:00,40,15.9,144.5
SOUDELOR,2015-08-02 22:00:00,40,16,144.33
SOUDELOR,2015-08-02 23:00:00,40,16.1,144.17
SOUDELOR,2015-08-03 00:00:00,45,16.2,144
SOUDELOR,2015-08-03 01:00:00,45,16.32,143.83
SOUDELOR,2015-08-03 02:00:00,45,16.43,143.67
